cluster,prompt_idx,correct_answer,filter_property,wording_family,nd_baseline,nd_ablated,delta_nd,abs_delta_nd,sign_flip
0,343,neutron,neutral_charge_atomic,F1_direct_implicit,6.9425201416015625,-0.3996257781982422,-7.342145919799805,7.342145919799805,True
0,186,photon,em_quantum,F4_contrast_implicit,2.1360244750976562,-1.4510498046875,-3.5870742797851562,3.5870742797851562,True
0,264,photon,massless_em_mediator,F1_direct_implicit,7.087494373321533,-1.5289115905761719,-8.616405963897705,8.616405963897705,True
0,301,neutron,nuclear_stability_provider,F1_direct_implicit,8.724493980407715,-0.7065258026123047,-9.43101978302002,9.43101978302002,True
0,150,proton,positive_charge_atomic,F2_contextual_implicit,10.114629745483398,4.444192886352539,-5.670436859130859,5.670436859130859,False
0,136,neutron,nuclear_stability_provider,F4_contrast_implicit,-0.008975982666015625,0.8528633117675781,0.8618392944335938,0.8618392944335938,False
0,270,neutron,nuclear_stability_provider,F4_contrast_implicit,8.278087615966797,1.1645498275756836,-7.113537788391113,7.113537788391113,False
0,415,proton,positive_charge_atomic,F2_contextual_implicit,1.4892148971557617,0.5662775039672852,-0.9229373931884766,0.9229373931884766,False
0,283,neutron,nuclear_stability_provider,F2_contextual_implicit,6.504840850830078,3.3189687728881836,-3.1858720779418945,3.1858720779418945,False
0,444,electron,negative_charge_atomic,F2_contextual_implicit,7.047216415405273,1.4018325805664062,-5.645383834838867,5.645383834838867,False
0,318,photon,em_quantum,F1_direct_implicit,6.9131340980529785,1.0342121124267578,-5.878921985626221,5.878921985626221,False
0,30,proton,positive_charge_atomic,F2_contextual_implicit,6.950613021850586,6.170839309692383,-0.7797737121582031,0.7797737121582031,False
0,106,neutron,neutral_charge_atomic,F4_contrast_implicit,11.575380325317383,3.4173150062561035,-8.15806531906128,8.15806531906128,False
0,42,electron,negative_charge_atomic,F3_process_implicit,9.422890663146973,4.024383544921875,-5.398507118225098,5.398507118225098,False
0,381,neutron,neutral_charge_atomic,F2_contextual_implicit,6.245100975036621,1.9636273384094238,-4.281473636627197,4.281473636627197,False
0,294,photon,massless_em_mediator,F3_process_implicit,6.348578929901123,0.4244422912597656,-5.924136638641357,5.924136638641357,False
0,17,photon,em_quantum,F3_process_implicit,2.0338540077209473,-2.235219955444336,-4.269073963165283,4.269073963165283,True
0,303,neutron,neutral_charge_atomic,F3_process_implicit,5.992436408996582,-0.7672157287597656,-6.759652137756348,6.759652137756348,True
0,273,neutron,neutral_charge_atomic,F1_direct_implicit,9.55502700805664,2.025167465209961,-7.52985954284668,7.52985954284668,False
0,190,neutron,nuclear_stability_provider,F2_contextual_implicit,6.386948108673096,-0.48409080505371094,-6.871038913726807,6.871038913726807,True
0,329,photon,em_quantum,F2_contextual_implicit,4.773547649383545,-2.369760513305664,-7.143308162689209,7.143308162689209,True
0,77,photon,em_quantum,F3_process_implicit,1.7706809043884277,0.3038158416748047,-1.466865062713623,1.466865062713623,False
0,145,photon,em_quantum,F4_contrast_implicit,5.520802021026611,0.01247406005859375,-5.508327960968018,5.508327960968018,False
0,24,electron,negative_charge_atomic,F2_contextual_implicit,6.285321235656738,1.5800275802612305,-4.705293655395508,4.705293655395508,False
0,33,proton,positive_charge_atomic,F1_direct_implicit,7.407322406768799,2.8268117904663086,-4.58051061630249,4.58051061630249,False
0,184,neutron,neutral_charge_atomic,F4_contrast_implicit,12.577644348144531,3.989065170288086,-8.588579177856445,8.588579177856445,False
0,350,photon,em_quantum,F4_contrast_implicit,6.851618766784668,0.15793323516845703,-6.693685531616211,6.693685531616211,False
0,154,neutron,neutral_charge_atomic,F2_contextual_implicit,9.6080322265625,4.093714237213135,-5.514317989349365,5.514317989349365,False
0,135,proton,positive_charge_atomic,F3_process_implicit,4.374845504760742,2.14163875579834,-2.2332067489624023,2.2332067489624023,False
0,353,proton,positive_charge_atomic,F1_direct_implicit,6.467883586883545,1.8289375305175781,-4.638946056365967,4.638946056365967,False
0,244,proton,positive_charge_atomic,F2_contextual_implicit,3.062570571899414,1.4755935668945312,-1.5869770050048828,1.5869770050048828,False
0,268,proton,positive_charge_atomic,F4_contrast_implicit,2.1524438858032227,-0.18500995635986328,-2.337453842163086,2.337453842163086,True
0,195,photon,massless_em_mediator,F2_contextual_implicit,5.000700950622559,0.39243507385253906,-4.6082658767700195,4.6082658767700195,False
0,290,neutron,neutral_charge_atomic,F4_contrast_implicit,4.4724884033203125,1.176347255706787,-3.2961411476135254,3.2961411476135254,False
0,169,electron,negative_charge_atomic,F2_contextual_implicit,6.061308860778809,0.6905536651611328,-5.370755195617676,5.370755195617676,False
