experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
patching,19,135640,20,20.0,0.4609375,0.421875,0.4078126575418127,0.2921875,0.25,0.14058181422478938,5.7953125,6.0875,0.0,0,False,True,graph,True
patching,19,135988,19,19.0,0.45723684210526316,0.40625,0.41864251915569833,0.27960526315789475,0.25,0.14130371648194523,5.879934210526316,6.159539473684211,0.0,0,False,True,graph,True
patching,20,8575,11,11.0,1.0284090909090908,1.09375,0.8640446478099907,-0.6193181818181818,0.03125,0.32514816316404316,5.551136363636363,4.931818181818182,0.09090909090909091,1,False,True,graph,True
patching,20,16630,7,7.0,1.1428571428571428,1.1875,0.5915136455375674,-0.8571428571428571,-1.1875,0.2587167791591758,5.982142857142857,5.125,0.0,0,False,True,graph,True
patching,20,55271,15,15.0,1.028125,0.8125,0.7098193227731566,-0.734375,-0.8125,0.3062129683395776,5.341666666666667,4.607291666666667,0.06666666666666667,1,False,True,graph,True
patching,20,89742,17,17.0,0.9200367647058824,0.78125,0.6923189234218152,-0.4586397058823529,-0.53125,0.26285866490820126,5.792279411764706,5.333639705882353,0.058823529411764705,1,False,True,graph,True
patching,20,97102,12,12.0,0.7278645833333334,0.7109375,0.45668460452113857,-0.12109375,0.1875,0.13616624286242282,6.153645833333333,6.032552083333333,0.0,0,False,True,graph,True
patching,20,110274,19,19.0,0.9514802631578947,0.78125,0.703200125941071,-0.49917763157894735,-0.53125,0.24011113256493197,5.995065789473684,5.495888157894737,0.05263157894736842,1,False,True,graph,True
patching,20,145235,19,19.0,1.0074013157894737,0.8125,0.6755264235555732,-0.5682565789473685,-0.6875,0.2701980035942219,5.802631578947368,5.234375,0.05263157894736842,1,False,True,graph,True
patching,21,45934,20,20.0,0.4375,0.3125,0.38474188203193277,-0.009375,-0.015625,0.1327544641700517,5.7953125,5.7859375,0.0,0,False,True,graph,True
patching,21,75521,20,20.0,0.4375,0.3125,0.38474188203193277,-0.009375,-0.015625,0.1327544641700517,5.7953125,5.7859375,0.0,0,False,True,graph,True
patching,22,41906,20,20.0,0.7265625,0.53125,0.641306601457032,-0.5671875,-0.390625,0.1754082491395812,5.7953125,5.228125,0.05,1,False,True,graph,True
patching,22,55083,20,20.0,0.7265625,0.53125,0.641306601457032,-0.5671875,-0.390625,0.1754082491395812,5.7953125,5.228125,0.05,1,False,True,graph,True
patching,23,21775,20,20.0,1.31875,0.9375,1.1142856013230134,-0.9125,-0.671875,0.3489663894862717,5.7953125,4.8828125,0.05,1,False,True,graph,True
patching,23,40170,20,20.0,1.31875,0.9375,1.1142856013230134,-0.9125,-0.671875,0.3489663894862717,5.7953125,4.8828125,0.05,1,False,True,graph,True
patching,23,83865,20,20.0,1.31875,0.9375,1.1142856013230134,-0.9125,-0.671875,0.3489663894862717,5.7953125,4.8828125,0.05,1,False,True,graph,True
patching,23,147910,20,20.0,1.31875,0.9375,1.1142856013230134,-0.9125,-0.671875,0.3489663894862717,5.7953125,4.8828125,0.05,1,False,True,graph,True
patching,23,156970,20,20.0,1.31875,0.9375,1.1142856013230134,-0.9125,-0.671875,0.3489663894862717,5.7953125,4.8828125,0.05,1,False,True,graph,True
patching,24,20391,13,13.0,0.7475961538461539,0.375,0.7882459201346839,-0.21875,-0.09375,0.19604760097143498,5.586538461538462,5.367788461538462,0.0,0,False,True,graph,True
patching,24,34943,16,16.0,0.755859375,0.484375,0.6982323990426946,-0.154296875,-0.09375,0.191147463069774,6.05859375,5.904296875,0.0,0,False,True,graph,True
patching,24,35447,13,13.0,0.6682692307692307,0.4375,0.7079738435429841,-0.2403846153846154,-0.09375,0.1122140676491019,5.896634615384615,5.65625,0.0,0,False,True,graph,True
patching,24,49489,10,10.0,0.446875,0.40625,0.3420253452677967,-0.103125,-0.09375,0.11464033828101391,6.715625,6.6125,0.0,0,False,True,graph,True
patching,24,105042,16,16.0,0.453125,0.375,0.43957839649676445,0.2421875,0.125,0.12768767485395552,5.669921875,5.912109375,0.0,0,False,True,graph,True
patching,24,106340,16,16.0,0.775390625,0.59375,0.6931790772036592,-0.181640625,-0.1875,0.19802063428915606,5.482421875,5.30078125,0.0,0,False,True,graph,True
patching,24,133094,16,16.0,0.775390625,0.59375,0.6931790772036592,-0.181640625,-0.1875,0.19802063428915606,5.482421875,5.30078125,0.0,0,False,True,graph,True
patching,25,27813,20,20.0,1.65078125,1.359375,1.2471727380800934,-1.26640625,-1.3125,0.4192810114176739,5.7953125,4.52890625,0.1,2,False,True,graph,True
patching,25,51608,20,20.0,1.65078125,1.359375,1.2471727380800934,-1.26640625,-1.3125,0.4192810114176739,5.7953125,4.52890625,0.1,2,False,True,graph,True
patching,25,60934,20,20.0,1.65078125,1.359375,1.2471727380800934,-1.26640625,-1.3125,0.4192810114176739,5.7953125,4.52890625,0.1,2,False,True,graph,True
patching,25,70077,20,20.0,1.65078125,1.359375,1.2471727380800934,-1.26640625,-1.3125,0.4192810114176739,5.7953125,4.52890625,0.1,2,False,True,graph,True
patching,25,121673,20,20.0,1.65078125,1.359375,1.2471727380800934,-1.26640625,-1.3125,0.4192810114176739,5.7953125,4.52890625,0.1,2,False,True,graph,True
steering,10,15096,20,20.0,1.259375,1.140625,0.6174794237995218,1.1875,1.140625,0.3165993094658991,5.7953125,6.9828125,0.0,0,False,True,graph,True
steering,10,25281,20,20.0,1.259375,1.140625,0.6174794237995218,1.1875,1.140625,0.3165993094658991,5.7953125,6.9828125,0.0,0,False,True,graph,True
steering,10,59805,20,20.0,1.259375,1.140625,0.6174794237995218,1.1875,1.140625,0.3165993094658991,5.7953125,6.9828125,0.0,0,False,True,graph,True
steering,10,148569,20,20.0,1.259375,1.140625,0.6174794237995218,1.1875,1.140625,0.3165993094658991,5.7953125,6.9828125,0.0,0,False,True,graph,True
steering,11,36396,20,20.0,2.4875,1.953125,2.014452305741008,-2.221875,-1.84375,0.6827994070668699,5.7953125,3.5734375,0.1,2,False,True,graph,True
steering,11,46537,20,20.0,2.4875,1.953125,2.014452305741008,-2.221875,-1.84375,0.6827994070668699,5.7953125,3.5734375,0.1,2,False,True,graph,True
steering,11,59878,20,20.0,2.4875,1.953125,2.014452305741008,-2.221875,-1.84375,0.6827994070668699,5.7953125,3.5734375,0.1,2,False,True,graph,True
steering,11,107914,20,20.0,2.4875,1.953125,2.014452305741008,-2.221875,-1.84375,0.6827994070668699,5.7953125,3.5734375,0.1,2,False,True,graph,True
steering,11,148703,20,20.0,2.4875,1.953125,2.014452305741008,-2.221875,-1.84375,0.6827994070668699,5.7953125,3.5734375,0.1,2,False,True,graph,True
steering,12,4447,20,20.0,2.253125,2.53125,1.099767282500209,-2.178125,-2.53125,0.5517502422422813,5.7953125,3.6171875,0.1,2,False,True,graph,True
steering,12,39488,20,20.0,2.253125,2.53125,1.099767282500209,-2.178125,-2.53125,0.5517502422422813,5.7953125,3.6171875,0.1,2,False,True,graph,True
steering,12,40178,20,20.0,2.253125,2.53125,1.099767282500209,-2.178125,-2.53125,0.5517502422422813,5.7953125,3.6171875,0.1,2,False,True,graph,True
steering,12,68142,20,20.0,2.253125,2.53125,1.099767282500209,-2.178125,-2.53125,0.5517502422422813,5.7953125,3.6171875,0.1,2,False,True,graph,True
steering,12,71563,20,20.0,2.253125,2.53125,1.099767282500209,-2.178125,-2.53125,0.5517502422422813,5.7953125,3.6171875,0.1,2,False,True,graph,True
steering,13,54591,20,20.0,0.9734375,0.859375,0.7998943058263517,-0.6234375,-0.4375,0.26629816137001117,5.7953125,5.171875,0.05,1,False,True,graph,True
steering,13,72758,20,20.0,0.9734375,0.859375,0.7998943058263517,-0.6234375,-0.4375,0.26629816137001117,5.7953125,5.171875,0.05,1,False,True,graph,True
steering,13,74172,20,20.0,0.9734375,0.859375,0.7998943058263517,-0.6234375,-0.4375,0.26629816137001117,5.7953125,5.171875,0.05,1,False,True,graph,True
steering,13,132137,20,20.0,0.9734375,0.859375,0.7998943058263517,-0.6234375,-0.4375,0.26629816137001117,5.7953125,5.171875,0.05,1,False,True,graph,True
steering,13,145452,20,20.0,0.9734375,0.859375,0.7998943058263517,-0.6234375,-0.4375,0.26629816137001117,5.7953125,5.171875,0.05,1,False,True,graph,True
steering,14,3216,20,20.0,2.040625,1.90625,1.3847627397481261,-2.015625,-1.90625,0.5143966612283063,5.7953125,3.7796875,0.1,2,False,True,graph,True
steering,14,59886,20,20.0,2.040625,1.90625,1.3847627397481261,-2.015625,-1.90625,0.5143966612283063,5.7953125,3.7796875,0.1,2,False,True,graph,True
steering,14,106824,20,20.0,2.040625,1.90625,1.3847627397481261,-2.015625,-1.90625,0.5143966612283063,5.7953125,3.7796875,0.1,2,False,True,graph,True
steering,14,114892,20,20.0,2.040625,1.90625,1.3847627397481261,-2.015625,-1.90625,0.5143966612283063,5.7953125,3.7796875,0.1,2,False,True,graph,True
steering,14,147543,20,20.0,2.040625,1.90625,1.3847627397481261,-2.015625,-1.90625,0.5143966612283063,5.7953125,3.7796875,0.1,2,False,True,graph,True
steering,15,16555,20,20.0,0.534375,0.53125,0.3114950947911498,-0.2875,-0.4375,0.11614282487092671,5.7953125,5.5078125,0.0,0,False,True,graph,True
steering,15,24958,20,20.0,0.534375,0.53125,0.3114950947911498,-0.2875,-0.4375,0.11614282487092671,5.7953125,5.5078125,0.0,0,False,True,graph,True
steering,15,28063,20,20.0,0.534375,0.53125,0.3114950947911498,-0.2875,-0.4375,0.11614282487092671,5.7953125,5.5078125,0.0,0,False,True,graph,True
steering,16,88149,20,20.0,0.7890625,0.71875,0.525547470657479,-0.6390625,-0.6875,0.16602901948820067,5.7953125,5.15625,0.0,0,False,True,graph,True
steering,16,101500,20,20.0,0.7890625,0.71875,0.525547470657479,-0.6390625,-0.6875,0.16602901948820067,5.7953125,5.15625,0.0,0,False,True,graph,True
