feature_id,group_id,n_prompts,n_nonzero,mean_effect,mean_abs_effect,max_abs_effect,sfr,n_flip,layer,community,grad_attr_sign,role_label,level,latent_state_target,correct_answer,cue_label
L10_F80002,CP-L2-01,2,2,-0.03125,0.28125,0.3125,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-02,2,2,-0.03125,0.21875,0.25,0.5,1,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-03,2,2,-0.25,0.25,0.4375,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-04,2,2,0.03125,0.40625,0.4375,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-05,2,2,-0.0625,0.3125,0.375,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-06,2,2,-0.28125,0.46875,0.75,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-07,2,2,-0.125,0.125,0.1875,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-08,2,2,-0.109375,0.453125,0.5625,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-09,2,2,0.0625,0.25,0.3125,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-10,2,2,-0.09375,0.40625,0.5,0.5,1,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-11,2,2,0.1875,0.25,0.4375,0.5,1,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-12,2,2,-0.015625,0.171875,0.1875,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-13,2,2,0.0,0.25,0.25,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,CP-L2-14,2,2,0.09375,0.28125,0.375,0.5,1,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,L2-AR1,10,10,-0.209375,0.209375,0.40625,0.0,0,10,0,1,β-discrim,2,alpha,alpha,composition_2p2n
L10_F80002,L2-AR2,10,9,-0.1875,0.2125,0.4375,0.0,0,10,0,1,β-discrim,2,alpha,alpha,charge_plus_mass
L10_F80002,L2-AR3,10,10,-0.15,0.2,0.5,0.1,1,10,0,1,β-discrim,2,alpha,alpha,daughter_z_and_a_alpha
L10_F80002,L2-AR4,8,8,-0.1015625,0.1171875,0.1875,0.0,0,10,0,1,β-discrim,2,alpha,alpha,composition_plus_daughter
L10_F80002,L2-AR5,8,8,-0.3046875,0.3046875,0.4375,0.0,0,10,0,1,β-discrim,2,alpha,alpha,charge_plus_daughter_z
L10_F80002,L2-AR6,8,7,-0.09765625,0.13671875,0.25,0.0,0,10,0,1,β-discrim,2,alpha,alpha,mass_plus_daughter_a
L10_F80002,L2-AR7,6,6,-0.4375,0.4375,0.625,0.0,0,10,0,1,β-discrim,2,alpha,alpha,narrative_ejection
L10_F80002,L2-AR8,8,8,-0.05078125,0.14453125,0.3125,0.0,0,10,0,1,β-discrim,2,alpha,alpha,full_emitted_alpha_spec
L10_F80002,L2-BR1,10,10,0.375,0.375,0.75,0.1,1,10,0,1,β-discrim,2,beta,beta,z_plus1_a_unchanged
L10_F80002,L2-BR2,10,10,0.13125,0.2375,0.5,0.0,0,10,0,1,β-discrim,2,beta,beta,neutron_to_proton
L10_F80002,L2-BR3,8,8,0.171875,0.171875,0.375,0.0,0,10,0,1,β-discrim,2,beta,beta,n_to_p_with_antineutrino
L10_F80002,L2-BR4,8,8,0.4453125,0.4453125,0.75,0.375,3,10,0,1,β-discrim,2,beta,beta,charge_plus_z_change
L10_F80002,L2-BR5,6,6,0.5625,0.5625,0.75,0.5,3,10,0,1,β-discrim,2,beta,beta,charge_plus_a_unchanged
L10_F80002,L2-BR6,8,8,0.3359375,0.3359375,0.5,0.25,2,10,0,1,β-discrim,2,beta,beta,z_plus1_with_antineutrino
L10_F80002,L2-BR7,8,8,0.34375,0.34375,0.78125,0.0,0,10,0,1,β-discrim,2,beta,beta,n_to_p_plus_z_plus1
L10_F80002,L2-BR8,8,8,0.48828125,0.48828125,0.625,0.0,0,10,0,1,β-discrim,2,beta,beta,full_beta_process_spec
L10_F80002,L2-GRAD-A,6,6,-0.15104166666666666,0.203125,0.3125,0.0,0,10,0,1,β-discrim,2,alpha,alpha,
L10_F80002,L2-GRAD-B,6,6,0.4947916666666667,0.4947916666666667,0.75,0.6666666666666666,4,10,0,1,β-discrim,2,beta,beta,
L10_F80002,CP-L3-01,2,2,-0.1875,0.3125,0.5,0.0,0,10,0,1,β-discrim,3,alpha,alpha,
L10_F80002,CP-L3-02,2,2,-0.125,0.125,0.1875,0.0,0,10,0,1,β-discrim,3,alpha,alpha,
L10_F80002,CP-L3-03,2,2,-0.0625,0.25,0.3125,0.0,0,10,0,1,β-discrim,3,alpha,alpha,
L10_F80002,CP-L3-04,2,2,0.03125,0.21875,0.25,0.0,0,10,0,1,β-discrim,3,alpha,alpha,
L10_F80002,L3-A1,8,8,-0.3984375,0.3984375,0.625,0.0,0,10,0,1,β-discrim,3,alpha,alpha,helium4_equivalence
L10_F80002,L3-A2,8,8,-0.25,0.421875,0.625,0.0,0,10,0,1,β-discrim,3,alpha,alpha,composite_nuclear_object
L10_F80002,L3-A3,6,5,0.0625,0.13541666666666666,0.25,0.0,0,10,0,1,β-discrim,3,alpha,alpha,heavy_nuclear_fragment
L10_F80002,L3-A4,6,6,-0.21875,0.23958333333333334,0.375,0.0,0,10,0,1,β-discrim,3,alpha,alpha,baryon_number_4
L10_F80002,L3-B1,8,7,0.19921875,0.19921875,0.34375,0.125,1,10,0,1,β-discrim,3,beta,beta,lepton_family
L10_F80002,L3-B2,8,8,0.04296875,0.14453125,0.25,0.0,0,10,0,1,β-discrim,3,beta,beta,electron_equivalence
L10_F80002,L3-B3,6,5,0.20833333333333334,0.20833333333333334,0.4375,0.0,0,10,0,1,β-discrim,3,beta,beta,not_nuclear_fragment
L10_F80002,L3-B4,6,6,0.3333333333333333,0.3333333333333333,0.5,0.0,0,10,0,1,β-discrim,3,beta,beta,muon_family
L10_F80002,L3-FA,8,7,-0.0703125,0.1328125,0.3125,0.0,0,10,0,1,β-discrim,3,alpha,alpha,
L10_F80002,L3-FB,8,8,0.3984375,0.3984375,0.625,0.0,0,10,0,1,β-discrim,3,beta,beta,
L10_F80002,AUX-A1,1,1,-0.25,0.25,0.25,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A10,1,1,-0.6875,0.6875,0.6875,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A2,1,1,-0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A3,1,1,-0.25,0.25,0.25,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A4,1,1,-0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A5,1,1,-0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A6,1,1,-0.1875,0.1875,0.1875,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A7,1,1,-0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A8,1,0,0.0,0.0,0.0,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-A9,1,1,-0.3125,0.3125,0.3125,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-B1,1,1,0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B10,1,1,-0.5625,0.5625,0.5625,1.0,1,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B2,1,1,-0.0625,0.0625,0.0625,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B3,1,1,0.625,0.625,0.625,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B4,1,1,0.4375,0.4375,0.4375,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B5,1,1,0.375,0.375,0.375,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B6,1,1,-0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B7,1,1,0.1875,0.1875,0.1875,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B8,1,1,0.53125,0.53125,0.53125,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-B9,1,1,0.75,0.75,0.75,1.0,1,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-CF1,1,1,-0.1875,0.1875,0.1875,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-CF10,1,1,0.4375,0.4375,0.4375,1.0,1,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-CF11,1,1,-0.1875,0.1875,0.1875,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
L10_F80002,AUX-CF12,1,1,0.125,0.125,0.125,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-CF2,1,1,0.4375,0.4375,0.4375,0.0,0,10,0,1,β-discrim,AUX,beta,beta,
L10_F80002,AUX-CF3,1,1,-0.1875,0.1875,0.1875,0.0,0,10,0,1,β-discrim,AUX,alpha,alpha,
