experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
steering,81,19,"[25077, 81443, 41536, 126231, 39488]",10.875,9.25,-1.625,1.625,0.14942528721891926,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,82,19,"[25077, 81443, 41536, 126231, 39488]",6.6875,6.28125,-0.40625,0.40625,0.06074766346056424,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,83,19,"[25077, 81443, 41536, 126231, 39488]",10.75,9.75,-1.0,1.0,0.09302325572742022,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,84,19,"[25077, 81443, 41536, 126231, 39488]",0.9375,0.125,-0.8125,0.8125,0.8666666574222223,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,85,19,"[25077, 81443, 41536, 126231, 39488]",6.5,5.1875,-1.3125,1.3125,0.20192307661242603,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,86,19,"[25077, 81443, 41536, 126231, 39488]",10.5625,8.125,-2.4375,2.4375,0.23076923055075102,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,87,19,"[25077, 81443, 41536, 126231, 39488]",5.5625,1.5625,-4.0,4.0,0.7191011223027396,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,88,19,"[25077, 81443, 41536, 126231, 39488]",8.8125,7.90625,-0.90625,0.90625,0.10283687931592977,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,89,19,"[25077, 81443, 41536, 126231, 39488]",5.09375,5.3125,0.21875,0.21875,0.04294478519176484,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,90,19,"[25077, 81443, 41536, 126231, 39488]",6.8125,6.78125,-0.03125,0.03125,0.004587155956569312,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,91,19,"[25077, 81443, 41536, 126231, 39488]",9.125,8.125,-1.0,1.0,0.10958904097579282,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,92,19,"[25077, 81443, 41536, 126231, 39488]",4.71875,2.78125,-1.9375,1.9375,0.410596025619929,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,93,19,"[25077, 81443, 41536, 126231, 39488]",7.4375,5.4375,-2.0,2.0,0.2689075626636537,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,94,19,"[25077, 81443, 41536, 126231, 39488]",7.375,4.125,-3.25,3.25,0.4406779655041655,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,95,19,"[25077, 81443, 41536, 126231, 39488]",5.75,2.96875,-2.78125,2.78125,0.4836956513327032,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,96,19,"[25077, 81443, 41536, 126231, 39488]",5.09375,2.46875,-2.625,2.625,0.5153374223011781,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,97,19,"[25077, 81443, 41536, 126231, 39488]",5.4375,3.484375,-1.953125,1.953125,0.35919540163826136,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,98,19,"[25077, 81443, 41536, 126231, 39488]",6.25,3.9375,-2.3125,2.3125,0.369999999408,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,99,19,"[25077, 81443, 41536, 126231, 39488]",9.3125,8.5,-0.8125,0.8125,0.08724832205396152,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,0,20,"[73876, 92769, 101109, 71598, 24337]",8.375,6.96875,-1.40625,1.40625,0.16791044756070392,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,1,20,"[73876, 92769, 101109, 71598, 24337]",4.78125,4.75,-0.03125,0.03125,0.006535947698748345,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,2,20,"[73876, 92769, 101109, 71598, 24337]",12.0625,10.75,-1.3125,1.3125,0.10880829006523664,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,3,20,"[73876, 92769, 101109, 71598, 24337]",10.0,7.3125,-2.6875,2.6875,0.26874999973124997,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,4,20,"[73876, 92769, 101109, 71598, 24337]",7.65625,7.125,-0.53125,0.53125,0.06938775501141191,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,5,20,"[73876, 92769, 101109, 71598, 24337]",3.65625,2.5625,-1.09375,1.09375,0.299145298327124,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,6,20,"[73876, 92769, 101109, 71598, 24337]",11.0,9.375,-1.625,1.625,0.1477272725929752,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,7,20,"[73876, 92769, 101109, 71598, 24337]",5.90625,4.9375,-0.96875,0.96875,0.16402116374345624,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,8,20,"[73876, 92769, 101109, 71598, 24337]",5.96875,5.375,-0.59375,0.59375,0.09947643962391382,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,9,20,"[73876, 92769, 101109, 71598, 24337]",3.375,3.765625,0.390625,0.390625,0.11574074039780521,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,10,20,"[73876, 92769, 101109, 71598, 24337]",6.09375,4.84375,-1.25,1.25,0.20512820479158447,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,11,20,"[73876, 92769, 101109, 71598, 24337]",6.75,6.0,-0.75,0.75,0.11111111094650206,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,12,20,"[73876, 92769, 101109, 71598, 24337]",7.40625,3.03125,-4.375,4.375,0.5907172987804661,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,13,20,"[73876, 92769, 101109, 71598, 24337]",9.25,8.75,-0.5,0.5,0.05405405399561723,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,14,20,"[73876, 92769, 101109, 71598, 24337]",10.375,7.46875,-2.90625,2.90625,0.2801204816577152,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,15,20,"[73876, 92769, 101109, 71598, 24337]",4.75,1.125,-3.625,3.625,0.7631578931301939,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,16,20,"[73876, 92769, 101109, 71598, 24337]",3.75,2.9375,-0.8125,0.8125,0.2166666660888889,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,17,20,"[73876, 92769, 101109, 71598, 24337]",2.0,1.125,-0.875,0.875,0.43749999781250004,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,18,20,"[73876, 92769, 101109, 71598, 24337]",8.5625,6.25,-2.3125,2.3125,0.2700729923853162,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,19,20,"[73876, 92769, 101109, 71598, 24337]",3.96875,4.8125,0.84375,0.84375,0.21259842466116932,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,20,20,"[73876, 92769, 101109, 71598, 24337]",6.0,5.125,-0.875,0.875,0.14583333309027777,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,21,20,"[73876, 92769, 101109, 71598, 24337]",9.75,8.6875,-1.0625,1.0625,0.1089743588625904,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,22,20,"[73876, 92769, 101109, 71598, 24337]",3.0,1.25,-1.75,1.75,0.5833333313888889,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,23,20,"[73876, 92769, 101109, 71598, 24337]",-1.890625,0.75,2.640625,2.640625,1.3966942074885595,True,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,24,20,"[73876, 92769, 101109, 71598, 24337]",6.1875,4.5625,-1.625,1.625,0.2626262622018161,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,25,20,"[73876, 92769, 101109, 71598, 24337]",5.03125,3.9375,-1.09375,1.09375,0.217391303915744,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,26,20,"[73876, 92769, 101109, 71598, 24337]",6.0,5.625,-0.375,0.375,0.06249999989583333,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,27,20,"[73876, 92769, 101109, 71598, 24337]",4.8125,3.3125,-1.5,1.5,0.31168831104064765,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,28,20,"[73876, 92769, 101109, 71598, 24337]",6.875,4.8125,-2.0625,2.0625,0.2999999995636364,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,29,20,"[73876, 92769, 101109, 71598, 24337]",4.0625,3.640625,-0.421875,0.421875,0.10384615359053255,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,30,20,"[73876, 92769, 101109, 71598, 24337]",7.03125,6.3125,-0.71875,0.71875,0.10222222207683951,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,31,20,"[73876, 92769, 101109, 71598, 24337]",7.5,6.5,-1.0,1.0,0.13333333315555557,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,32,20,"[73876, 92769, 101109, 71598, 24337]",4.25,3.625,-0.625,0.625,0.147058823183391,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,33,20,"[73876, 92769, 101109, 71598, 24337]",7.4375,6.0,-1.4375,1.4375,0.1932773106645011,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,34,20,"[73876, 92769, 101109, 71598, 24337]",7.0625,4.8125,-2.25,2.25,0.3185840703453677,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,35,20,"[73876, 92769, 101109, 71598, 24337]",8.3125,8.375,0.0625,0.0625,0.007518796983436033,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,36,20,"[73876, 92769, 101109, 71598, 24337]",5.53125,4.1875,-1.34375,1.34375,0.24293785266813495,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,37,20,"[73876, 92769, 101109, 71598, 24337]",7.875,6.3125,-1.5625,1.5625,0.19841269816074578,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,38,20,"[73876, 92769, 101109, 71598, 24337]",-0.9375,-1.9375,-1.0,1.0,1.066666655288889,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,39,20,"[73876, 92769, 101109, 71598, 24337]",6.125,5.1875,-0.9375,0.9375,0.15306122423990004,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,40,20,"[73876, 92769, 101109, 71598, 24337]",3.921875,2.6875,-1.234375,1.234375,0.31474103505404677,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,41,20,"[73876, 92769, 101109, 71598, 24337]",6.5625,6.40625,-0.15625,0.15625,0.023809523773242632,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,42,20,"[73876, 92769, 101109, 71598, 24337]",9.5,7.875,-1.625,1.625,0.17105263139889196,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,43,20,"[73876, 92769, 101109, 71598, 24337]",-0.9375,-0.8125,0.125,0.125,0.13333333191111113,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,44,20,"[73876, 92769, 101109, 71598, 24337]",8.75,7.6875,-1.0625,1.0625,0.12142857128979591,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,45,20,"[73876, 92769, 101109, 71598, 24337]",4.25,1.8125,-2.4375,2.4375,0.5735294104152249,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,46,20,"[73876, 92769, 101109, 71598, 24337]",10.625,8.125,-2.5,2.5,0.23529411742560552,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,47,20,"[73876, 92769, 101109, 71598, 24337]",5.6875,4.40625,-1.28125,1.28125,0.22527472487863784,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,48,20,"[73876, 92769, 101109, 71598, 24337]",8.5,7.5,-1.0,1.0,0.1176470586851211,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,49,20,"[73876, 92769, 101109, 71598, 24337]",6.625,6.8125,0.1875,0.1875,0.028301886749733,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,50,20,"[73876, 92769, 101109, 71598, 24337]",9.875,6.96875,-2.90625,2.90625,0.29430379717032523,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,51,20,"[73876, 92769, 101109, 71598, 24337]",8.0625,7.0625,-1.0,1.0,0.12403100759810107,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,52,20,"[73876, 92769, 101109, 71598, 24337]",7.5,2.0,-5.5,5.5,0.7333333323555555,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,53,20,"[73876, 92769, 101109, 71598, 24337]",6.6875,5.625,-1.0625,1.0625,0.15887850443532187,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,54,20,"[73876, 92769, 101109, 71598, 24337]",7.5,6.5,-1.0,1.0,0.13333333315555557,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,55,20,"[73876, 92769, 101109, 71598, 24337]",5.90625,4.90625,-1.0,1.0,0.1693121690255032,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,56,20,"[73876, 92769, 101109, 71598, 24337]",10.625,7.6875,-2.9375,2.9375,0.2764705879750865,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,57,20,"[73876, 92769, 101109, 71598, 24337]",9.125,4.5625,-4.5625,4.5625,0.49999999945205476,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,58,20,"[73876, 92769, 101109, 71598, 24337]",4.6875,3.25,-1.4375,1.4375,0.30666666601244447,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,59,20,"[73876, 92769, 101109, 71598, 24337]",4.25,3.28125,-0.96875,0.96875,0.22794117593425606,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,60,20,"[73876, 92769, 101109, 71598, 24337]",6.21875,6.21875,0.0,0.0,0.0,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,61,20,"[73876, 92769, 101109, 71598, 24337]",4.03125,2.0625,-1.96875,1.96875,0.48837209181179014,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,62,20,"[73876, 92769, 101109, 71598, 24337]",2.90625,1.875,-1.03125,1.03125,0.354838708456469,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,63,20,"[73876, 92769, 101109, 71598, 24337]",4.96875,3.3125,-1.65625,1.65625,0.3333333326624738,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,64,20,"[73876, 92769, 101109, 71598, 24337]",3.3125,3.125,-0.1875,0.1875,0.056603773414026344,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,65,20,"[73876, 92769, 101109, 71598, 24337]",4.59375,4.4375,-0.15625,0.15625,0.03401360536813365,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,66,20,"[73876, 92769, 101109, 71598, 24337]",5.15625,4.40625,-0.75,0.75,0.1454545451724518,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,67,20,"[73876, 92769, 101109, 71598, 24337]",6.59375,6.65625,0.0625,0.0625,0.009478672971406752,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,68,20,"[73876, 92769, 101109, 71598, 24337]",12.0625,8.4375,-3.625,3.625,0.3005181344658917,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,69,20,"[73876, 92769, 101109, 71598, 24337]",3.0,0.6875,-2.3125,2.3125,0.7708333307638889,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,70,20,"[73876, 92769, 101109, 71598, 24337]",2.359375,1.8125,-0.546875,0.546875,0.23178807848778563,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,71,20,"[73876, 92769, 101109, 71598, 24337]",6.71875,6.65625,-0.0625,0.0625,0.009302325567550028,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,72,20,"[73876, 92769, 101109, 71598, 24337]",5.96875,4.75,-1.21875,1.21875,0.20418848133329678,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,73,20,"[73876, 92769, 101109, 71598, 24337]",6.84375,5.5625,-1.28125,1.28125,0.1872146115985905,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,74,20,"[73876, 92769, 101109, 71598, 24337]",7.25,5.875,-1.375,1.375,0.18965517215219976,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,75,20,"[73876, 92769, 101109, 71598, 24337]",5.84375,4.84375,-1.0,1.0,0.17112299435957562,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,76,20,"[73876, 92769, 101109, 71598, 24337]",9.125,6.59375,-2.53125,2.53125,0.2773972599699756,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,77,20,"[73876, 92769, 101109, 71598, 24337]",1.78125,1.09375,-0.6875,0.6875,0.38596491011388123,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,78,20,"[73876, 92769, 101109, 71598, 24337]",1.625,0.84375,-0.78125,0.78125,0.4807692278106509,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,79,20,"[73876, 92769, 101109, 71598, 24337]",8.875,8.4375,-0.4375,0.4375,0.049295774592342786,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,80,20,"[73876, 92769, 101109, 71598, 24337]",10.875,6.9375,-3.9375,3.9375,0.36206896518430437,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,81,20,"[73876, 92769, 101109, 71598, 24337]",10.875,7.25,-3.625,3.625,0.3333333330268199,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,82,20,"[73876, 92769, 101109, 71598, 24337]",6.6875,5.34375,-1.34375,1.34375,0.20093457913878943,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,83,20,"[73876, 92769, 101109, 71598, 24337]",10.75,8.8125,-1.9375,1.9375,0.18023255797187668,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,84,20,"[73876, 92769, 101109, 71598, 24337]",0.9375,0.875,-0.0625,0.0625,0.06666666595555557,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,85,20,"[73876, 92769, 101109, 71598, 24337]",6.5,4.34375,-2.15625,2.15625,0.3317307687204142,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,86,20,"[73876, 92769, 101109, 71598, 24337]",10.5625,7.8125,-2.75,2.75,0.2603550293393088,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,87,20,"[73876, 92769, 101109, 71598, 24337]",5.5625,1.78125,-3.78125,3.78125,0.6797752796768085,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,88,20,"[73876, 92769, 101109, 71598, 24337]",8.8125,8.25,-0.5625,0.5625,0.06382978716161158,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,89,20,"[73876, 92769, 101109, 71598, 24337]",5.09375,5.5625,0.46875,0.46875,0.09202453969663894,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,90,20,"[73876, 92769, 101109, 71598, 24337]",6.8125,6.1875,-0.625,0.625,0.09174311913138625,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,91,20,"[73876, 92769, 101109, 71598, 24337]",9.125,6.34375,-2.78125,2.78125,0.3047945202139238,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,92,20,"[73876, 92769, 101109, 71598, 24337]",4.71875,3.9375,-0.78125,0.78125,0.16556291355642297,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,93,20,"[73876, 92769, 101109, 71598, 24337]",7.4375,3.75,-3.6875,3.6875,0.4957983186611115,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,94,20,"[73876, 92769, 101109, 71598, 24337]",7.375,5.1875,-2.1875,2.1875,0.2966101690893421,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,95,20,"[73876, 92769, 101109, 71598, 24337]",5.75,5.03125,-0.71875,0.71875,0.1249999997826087,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,96,20,"[73876, 92769, 101109, 71598, 24337]",5.09375,2.375,-2.71875,2.71875,0.5337423302405059,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,97,20,"[73876, 92769, 101109, 71598, 24337]",5.4375,1.5,-3.9375,3.9375,0.7241379297027348,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,98,20,"[73876, 92769, 101109, 71598, 24337]",6.25,3.0,-3.25,3.25,0.519999999168,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
