layer,c,dir,sigma,n_targets,n_correct,mean_dmargin_toward,margin_flip,flip_norm,flip_norm_intact,intact_given_flip,flip_c0_to_c1,flip_c1_to_c0,intact_rate,intact_flip
7,1.0,delta,0.2659815925212998,64,64,-0.0015010535717010498,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,1.0,shuffled0,0.2659815925212998,64,64,0.008827239274978638,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,1.0,shuffled1,0.2659815925212998,64,64,-0.004291646182537079,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,1.0,random0,0.2659815925212998,64,64,0.004816796630620956,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,1.0,random1,0.2659815925212998,64,64,-0.003117470070719719,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,4.0,w_res,0.2659815925212998,64,64,0.020381135866045952,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,4.0,usage,0.2659815925212998,64,64,1.653944231569767,0.0625,0.0625,0.0,0.0,0.0,0.11428571428571428,0.015625,0.0
7,4.0,delta,0.2659815925212998,64,64,-0.004322150722146034,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,4.0,shuffled0,0.2659815925212998,64,64,0.035006601363420486,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,4.0,shuffled1,0.2659815925212998,64,64,-0.017876679077744484,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,4.0,random0,0.2659815925212998,64,64,0.018386295065283775,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,4.0,random1,0.2659815925212998,64,64,-0.012747621163725853,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,w_res,0.2659815925212998,64,64,0.09135322645306587,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,usage,0.2659815925212998,64,64,3.574751101434231,0.3125,0.3125,0.0,0.0,0.0,0.5714285714285714,0.046875,0.0
7,16.0,delta,0.2659815925212998,64,64,0.004479411989450455,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,shuffled0,0.2659815925212998,64,64,0.13346915319561958,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
7,16.0,shuffled1,0.2659815925212998,64,64,-0.0839171800762415,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
7,16.0,random0,0.2659815925212998,64,64,0.058243583887815475,0.0,0.0,0.0,nan,0.0,0.0,0.0625,0.0
7,16.0,random1,0.2659815925212998,64,64,-0.057002466171979904,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,w_res,0.38921688427752726,64,64,0.008481202647089958,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,usage,0.38921688427752726,64,64,0.3186007495969534,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,delta,0.38921688427752726,64,64,0.0008318610489368439,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,shuffled0,0.38921688427752726,64,64,-0.002228889614343643,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,shuffled1,0.38921688427752726,64,64,0.0033201370388269424,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,random0,0.38921688427752726,64,64,-0.006653916090726852,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,1.0,random1,0.38921688427752726,64,64,-0.004800889641046524,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,4.0,w_res,0.38921688427752726,64,64,0.03101317211985588,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,4.0,usage,0.38921688427752726,64,64,1.8893120475113392,0.078125,0.078125,0.0,0.0,0.0,0.14285714285714285,0.015625,0.0
8,4.0,delta,0.38921688427752726,64,64,0.0043411217629909515,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,4.0,shuffled0,0.38921688427752726,64,64,-0.004892144352197647,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,4.0,shuffled1,0.38921688427752726,64,64,0.012774458155035973,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,4.0,random0,0.38921688427752726,64,64,-0.024157291278243065,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,4.0,random1,0.38921688427752726,64,64,-0.020887330174446106,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,w_res,0.38921688427752726,64,64,0.06653561070561409,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,usage,0.38921688427752726,64,64,4.185489371418953,0.390625,0.390625,0.0,0.0,0.0,0.7142857142857143,0.046875,0.0
8,16.0,delta,0.38921688427752726,64,64,0.02035955712199211,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,shuffled0,0.38921688427752726,64,64,0.02677558735013008,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,shuffled1,0.38921688427752726,64,64,0.04166252166032791,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,random0,0.38921688427752726,64,64,-0.05120530538260937,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
8,16.0,random1,0.38921688427752726,64,64,-0.10016429051756859,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,w_res,0.4766172715195961,64,64,-0.004859320819377899,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,usage,0.4766172715195961,64,64,0.3091669734567404,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,delta,0.4766172715195961,64,64,-0.0032145585864782333,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,shuffled0,0.4766172715195961,64,64,0.004327025264501572,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,shuffled1,0.4766172715195961,64,64,0.005267111584544182,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,random0,0.4766172715195961,64,64,0.007513608783483505,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,1.0,random1,0.4766172715195961,64,64,-0.00695829838514328,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,4.0,w_res,0.4766172715195961,64,64,-0.020264964550733566,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
9,4.0,usage,0.4766172715195961,64,64,1.6541827283799648,0.078125,0.078125,0.0,0.0,0.0,0.14285714285714285,0.03125,0.0
9,4.0,delta,0.4766172715195961,64,64,-0.011805044487118721,0.0,0.0,0.0,nan,0.0,0.0,0.046875,0.0
