experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
patching,24,16,16.0,0.595703125,0.625,0.4374209377966682,0.005859375,-0.125,1.0590277589506174,0.5625,0.568359375,0.25,4,False,True,graph,True
patching,25,16,16.0,0.37890625,0.296875,0.3811774179543344,-0.16796875,-0.09375,0.11887254864667435,3.1875,3.01953125,0.0,0,False,True,graph,True
patching,26,16,16.0,0.47265625,0.3125,0.48839061275274326,0.02734375,0.0625,0.6874999900000001,-0.6875,-0.66015625,0.125,2,False,True,graph,True
steering,0,16,16.0,0.822265625,0.71875,0.569827133646322,0.146484375,0.15625,0.36545138726466053,-2.25,-2.103515625,0.0,0,False,True,graph,True
steering,1,16,16.0,0.93359375,0.71875,0.8280463799158032,-0.66796875,-0.453125,0.4979166640111111,-1.875,-2.54296875,0.0,0,False,True,graph,True
steering,2,16,16.0,1.31640625,1.171875,0.9800666298565284,-0.9375,-0.90625,0.23145604354908828,5.6875,4.75,0.0,0,False,True,graph,True
steering,3,16,16.0,0.91015625,0.96875,0.5855102609049648,0.26171875,0.203125,0.3551829254431885,-2.5625,-2.30078125,0.0,0,False,True,graph,True
steering,4,16,16.0,1.1337890625,0.9375,0.9210707782688197,0.0087890625,-0.21875,0.7887228206001891,1.4375,1.4462890625,0.1875,3,False,True,graph,True
steering,5,16,16.0,0.775390625,0.546875,0.7360878738798219,-0.435546875,-0.203125,0.11487268501500339,6.75,6.314453125,0.0,0,False,True,graph,True
steering,6,16,16.0,1.220703125,1.078125,1.0699778978198178,-0.666015625,-0.671875,0.18339201850382414,6.65625,5.990234375,0.0,0,False,True,graph,True
steering,7,16,16.0,0.83203125,0.8125,0.585732603063605,0.45703125,0.4375,0.44374999763333334,-1.875,-1.41796875,0.0625,1,False,True,graph,True
steering,8,16,16.0,0.853515625,0.6875,0.5345752244286267,-0.775390625,-0.6875,0.16964285680567878,-5.03125,-5.806640625,0.0,0,False,True,graph,True
steering,9,16,16.0,0.751953125,0.6875,0.6431195081965067,0.392578125,0.40625,0.21677927865432997,-3.46875,-3.076171875,0.0,0,False,True,graph,True
steering,10,16,16.0,0.62109375,0.5625,0.5052942366829449,-0.44140625,-0.5625,0.21603260794423437,-2.875,-3.31640625,0.0,0,False,True,graph,True
steering,11,16,16.0,0.5546875,0.40625,0.4097604737323176,-0.296875,-0.140625,0.12074829905687441,-4.59375,-4.890625,0.0,0,False,True,graph,True
steering,12,16,16.0,0.8642578125,0.6875,0.5636769732242298,-0.8642578125,-0.6875,0.5121527747427983,-1.6875,-2.5517578125,0.0,0,False,True,graph,True
steering,13,16,16.0,1.5859375,1.625,1.0147031072354777,-1.2265625,-1.625,2.114583305138889,0.75,-0.4765625,0.5625,9,False,True,graph,True
steering,14,16,16.0,0.8125,0.65625,0.5023382824352529,0.2265625,0.46875,0.19402985028291375,-4.1875,-3.9609375,0.0,0,False,True,graph,True
steering,15,16,16.0,1.18359375,1.0625,0.8254477162677638,-1.18359375,-1.0625,0.32371794783256624,-3.65625,-4.83984375,0.0,0,False,True,graph,True
steering,16,16,16.0,1.36328125,0.90625,1.4753563746741554,0.36328125,0.1875,0.13464506159541223,-10.125,-9.76171875,0.0,0,False,True,graph,True
steering,17,16,16.0,1.1953125,1.046875,1.1017564102377622,-1.12109375,-1.046875,0.19615384583195264,6.09375,4.97265625,0.0,0,False,True,graph,True
steering,18,16,16.0,2.330078125,1.84375,2.104093503781676,-1.251953125,-0.46875,0.25535102711742347,9.125,7.873046875,0.0,0,False,True,graph,True
steering,19,16,16.0,1.33984375,1.03125,0.7759298017808484,-1.30859375,-1.03125,0.9320652109073725,1.4375,0.12890625,0.375,6,False,True,graph,True
steering,20,16,16.0,1.462890625,1.21875,1.292064055973845,-1.349609375,-1.21875,0.2803143707203557,5.21875,3.869140625,0.0,0,False,True,graph,True
steering,21,16,16.0,1.662109375,1.5,1.477884659371715,-0.720703125,-0.421875,0.40293560508379245,4.125,3.404296875,0.0625,1,False,True,graph,True
steering,22,16,16.0,1.197265625,0.875,0.9366467471284198,0.384765625,0.28125,3.1927082481944464,-0.375,0.009765625,0.5,8,False,True,graph,True
steering,23,16,16.0,1.076171875,0.875,0.9491614137347328,0.962890625,0.875,0.21257716007392163,-5.0625,-4.099609375,0.0,0,False,True,graph,True
steering,24,16,16.0,0.580078125,0.3125,0.8255339772875796,-0.416015625,-0.109375,0.07865466091029873,7.375,6.958984375,0.0,0,False,True,graph,True
steering,25,16,16.0,0.71484375,0.5,0.5297005590818898,0.35546875,0.390625,0.1759615380284023,-4.0625,-3.70703125,0.0,0,False,True,graph,True
steering,26,16,16.0,1.91015625,1.15625,1.8134291799309394,-1.59765625,-1.09375,0.29963235247116493,6.375,4.77734375,0.0625,1,False,True,graph,True
steering,27,16,16.0,2.314453125,1.53125,1.9419461334332242,-1.509765625,-1.484375,0.6330128187815034,3.65625,2.146484375,0.125,2,False,True,graph,True
steering,28,16,16.0,1.984375,2.171875,1.233748522457744,-1.578125,-1.953125,0.27370689617419736,7.25,5.671875,0.0,0,False,True,graph,True
steering,29,16,16.0,1.4765625,1.171875,1.170686897722871,-0.99609375,-0.828125,0.276315788956602,5.34375,4.34765625,0.0,0,False,True,graph,True
steering,30,16,16.0,0.76171875,0.8125,0.5037457350936085,-0.17578125,-0.25,76171875.0,0.0,-0.17578125,0.0,0,False,True,graph,True
steering,31,16,16.0,2.701171875,2.09375,1.9452790325099678,-0.892578125,-0.734375,0.5762499987706666,4.6875,3.794921875,0.125,2,False,True,graph,True
steering,32,16,16.0,0.6982421875,0.453125,0.7588179273118788,-0.2958984375,-0.21875,0.1379243824436061,5.0625,4.7666015625,0.0,0,False,True,graph,True
steering,33,16,16.0,0.6640625,0.515625,0.4276419111437356,-0.46875,-0.4375,0.21464646395265785,3.09375,2.625,0.0,0,False,True,graph,True
steering,34,16,16.0,0.75390625,0.65625,0.41846616624485505,0.0546875,0.203125,0.14984472019906642,-5.03125,-4.9765625,0.0,0,False,True,graph,True
