cluster_id,top_n,metadata_field,metadata_value,observed_count,expected_count,lift,log_odds,pval_fisher
6,10,cue_label,neutron_to_proton,2,0.213,9.4,2.6479,0.0168
6,10,cue_label,full_emitted_alpha_spec,1,0.17,5.875,1.9728,0.1592
6,10,relation_type,composition_2p2n,3,0.213,14.1,3.3227,0.0008
6,10,relation_type,neutron_to_proton,2,0.213,9.4,2.6479,0.0168
6,10,relation_type,full_emitted_alpha_spec,1,0.17,5.875,1.9728,0.1592
6,10,latent_state_target,alpha,6,5.021,1.195,0.4055,0.3809
6,10,latent_state_target,beta,4,4.979,0.803,-0.4055,0.8273
6,10,correct_answer,alpha,6,5.021,1.195,0.4055,0.3809
6,10,correct_answer,beta,4,4.979,0.803,-0.4055,0.8273
6,10,difficulty,easy,8,6.511,1.229,0.7768,0.2612
6,10,difficulty,hard,1,0.936,1.068,0.0747,0.6295
6,10,difficulty,medium,1,2.553,0.392,-1.1445,0.9493
6,10,inference_steps,2,6,4.426,1.356,0.6502,0.2437
6,10,inference_steps,1,2,2.979,0.671,-0.539,0.8502
6,10,inference_steps,3,1,1.915,0.522,-0.7697,0.8834
6,10,inference_steps,5,1,0.362,2.765,1.126,0.3107
6,20,level,2,17,7.404,2.296,2.3585,0.0
6,20,level,3,2,3.404,0.588,-0.635,0.8832
6,20,level,AUX,1,2.383,0.42,-0.9729,0.9253
6,20,cue_label,composition_2p2n,4,0.426,9.4,2.9178,0.0004
6,20,cue_label,neutron_to_proton,3,0.426,7.05,2.4131,0.0066
6,20,cue_label,full_emitted_alpha_spec,1,0.34,2.938,1.2032,0.2957
6,20,cue_label,mass_plus_daughter_a,1,0.34,2.938,1.2032,0.2957
6,20,cue_label,composition_plus_daughter,1,0.34,2.938,1.2032,0.2957
6,20,cue_label,n_to_p_with_antineutrino,1,0.34,2.938,1.2032,0.2957
6,20,cue_label,n_to_p_plus_z_plus1,1,0.34,2.938,1.2032,0.2957
6,20,relation_type,composition_2p2n,4,0.426,9.4,2.9178,0.0004
6,20,relation_type,neutron_to_proton,3,0.426,7.05,2.4131,0.0066
6,20,relation_type,full_emitted_alpha_spec,1,0.34,2.938,1.2032,0.2957
6,20,relation_type,mass_plus_daughter_a,1,0.34,2.938,1.2032,0.2957
6,20,relation_type,composition_plus_daughter,1,0.34,2.938,1.2032,0.2957
6,20,relation_type,n_to_p_with_antineutrino,1,0.34,2.938,1.2032,0.2957
6,20,relation_type,n_to_p_plus_z_plus1,1,0.34,2.938,1.2032,0.2957
6,20,latent_state_target,alpha,11,10.043,1.095,0.2007,0.4176
6,20,latent_state_target,beta,9,9.957,0.904,-0.2007,0.7468
6,20,correct_answer,alpha,11,10.043,1.095,0.2007,0.4176
6,20,correct_answer,beta,9,9.957,0.904,-0.2007,0.7468
6,20,difficulty,easy,17,13.021,1.306,1.1496,0.042
6,20,difficulty,medium,2,5.106,0.392,-1.1628,0.9803
6,20,difficulty,hard,1,1.872,0.534,-0.6968,0.8659
6,20,inference_steps,2,14,8.851,1.582,1.1246,0.0162
6,20,inference_steps,1,3,5.957,0.504,-0.9084,0.9658
6,20,inference_steps,3,2,3.83,0.522,-0.7829,0.9227
6,20,inference_steps,5,1,0.723,1.382,0.356,0.5288
6,30,level,2,25,11.106,2.251,2.2788,0.0
6,30,level,3,3,5.106,0.588,-0.6466,0.9129
6,30,level,AUX,2,3.574,0.56,-0.6722,0.8954
6,30,cue_label,composition_2p2n,4,0.638,6.267,2.4095,0.0022
6,30,cue_label,neutron_to_proton,4,0.638,6.267,2.4095,0.0022
6,30,cue_label,full_emitted_alpha_spec,4,0.511,7.833,2.8195,0.0008
6,30,cue_label,mass_plus_daughter_a,2,0.511,3.917,1.6422,0.0868
6,30,cue_label,composition_plus_daughter,2,0.511,3.917,1.6422,0.0868
6,30,cue_label,n_to_p_with_antineutrino,2,0.511,3.917,1.6422,0.0868
6,30,cue_label,n_to_p_plus_z_plus1,1,0.511,1.958,0.7575,0.4124
6,30,cue_label,not_nuclear_fragment,1,0.383,2.611,1.0986,0.3283
6,30,relation_type,composition_2p2n,4,0.638,6.267,2.4095,0.0022
6,30,relation_type,neutron_to_proton,4,0.638,6.267,2.4095,0.0022
6,30,relation_type,full_emitted_alpha_spec,4,0.511,7.833,2.8195,0.0008
6,30,relation_type,mass_plus_daughter_a,2,0.511,3.917,1.6422,0.0868
6,30,relation_type,composition_plus_daughter,2,0.511,3.917,1.6422,0.0868
6,30,relation_type,n_to_p_with_antineutrino,2,0.511,3.917,1.6422,0.0868
6,30,relation_type,n_to_p_plus_z_plus1,1,0.511,1.958,0.7575,0.4124
6,30,latent_state_target,alpha,18,15.064,1.195,0.4236,0.1791
6,30,latent_state_target,beta,12,14.936,0.803,-0.4236,0.903
6,30,correct_answer,alpha,18,15.064,1.195,0.4236,0.1791
6,30,correct_answer,beta,12,14.936,0.803,-0.4236,0.903
6,30,difficulty,easy,25,19.532,1.28,1.04,0.0206
