group,layer,axis,len_change,rot_mag,cos_before_after,null_rot_mean,null_rot_std,null_len_mean,null_len_std,rot_z,len_z,cos_delta_u_before,cos_delta_u_after
L24_beta_carrier,25,u,0.0009074103436432779,0.04716363921761513,0.9964457750320435,0.0031975833102478647,0.0045239153503158136,-0.00010597156710332457,0.00034692590256662055,9.71858286113049,2.921024294309382,0.03573793172836304,0.029871245846152306
L24_beta_carrier,25,delta,-0.25256776809692383,1.2739181518554688,0.9898834824562073,0.12838703747838737,0.12866197160309417,-0.004592332217725925,0.005644037130883584,8.903416380152194,-43.935818668960145,0.03573793172836304,0.029871245846152306
L18_alpha_counterweight,10,u,0.0009025868494063616,0.006467699538916349,0.9998972415924072,0.00014296890283276297,9.755763376626652e-05,-3.3317434099444657e-05,3.5157345306538885e-05,64.83004519350423,26.61969086843638,-0.01046158466488123,-0.010458680801093578
L18_alpha_counterweight,10,delta,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,-0.01046158466488123,-0.010458680801093578
L18_alpha_counterweight,11,u,0.0006748815067112446,0.006799699738621712,0.9998950958251953,0.00015440575436969083,0.00010598634645418393,-3.6655919200256906e-05,3.554551737797258e-05,62.69893724648196,20.017078419964314,-0.00020299293100833893,-0.0004120040684938431
L18_alpha_counterweight,11,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020299293100833893,-0.0004120040684938431
L18_alpha_counterweight,12,u,0.0005723433569073677,0.007219555787742138,0.9998916387557983,0.00016754200744344415,0.00011404687457973296,-4.132233792688567e-05,3.8646600557392915e-05,61.83380274542952,15.878494032842745,0.015576401725411415,0.015598472207784653
L18_alpha_counterweight,12,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015576401725411415,0.015598472207784653
L18_alpha_counterweight,13,u,0.0002883339475374669,0.007884131744503975,0.9998838901519775,0.00018514454832256887,0.00012721094223614417,-4.5782871490018805e-05,4.503241088052904e-05,60.52094686118178,7.419309630218277,0.018374793231487274,0.018509622663259506
L18_alpha_counterweight,13,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018374793231487274,0.018509622663259506
